,beer_id,beer_name,brewery_id,brewery_name,cat_id,cat_name,styleId,style_name,abv,address1,address2,city,state,code,country,phone,website,January_22,February_22,March_22,April_22,May_22,June_22,July_22,August_22,September_22,October_22,November_22,December_22
4660,4702,Chimay Dor?Â©e,378,Chimay (Abbaye Notre Dame de Scourmont),31,Alternative Fermentables Beer,31A,Alternative Grain Beer,4.8,Route de Charlemagne 8,,Chimay,,,Belgium,+32 (0)60 21 03 27,http://www.chimay.com,291.33,496.31,988.96,700.66,1045.78,79.26,9.15,518.36,601.58,476.96,1028.74,194.1
4661,4703,Achel Blond 5?Ã,280,Brouwerij der Sint-Benedictusabdij de Achelse Kluis,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,5,,,Achel,,,Belgium,,http://www.achelsekluis.org/,11.9,24.55,38.24,34.63,14.07,35.8,0.98,37.5,79.67,44.44,29.6,48.34
4662,4704,Achel Bruin 5?Ã,280,Brouwerij der Sint-Benedictusabdij de Achelse Kluis,26,Trappist Ale,26D,Dark Belgo Ale,5,,,Achel,,,Belgium,,http://www.achelsekluis.org/,849.83,162.17,763.21,670.56,23.24,381.03,406.96,107.96,849.25,101.73,19.82,842.26
4663,4705,Achel Blond 8?Ã,280,Brouwerij der Sint-Benedictusabdij de Achelse Kluis,26,Trappist Ale,26C,Belgian Tripel,8,,,Achel,,,Belgium,,http://www.achelsekluis.org/,515.17,376.96,962.78,202.6,517.72,749.15,133.01,191.45,164.46,751.84,604.07,865.66
4664,4706,Achel Bruin 8?Ã,280,Brouwerij der Sint-Benedictusabdij de Achelse Kluis,26,Trappist Ale,26B,Belgian Dubbel,8,,,Achel,,,Belgium,,http://www.achelsekluis.org/,214.19,3.61,452.83,104.01,487.18,286.29,425.21,18.57,77.22,334.82,291,491.76
4665,4707,Achel Trappist Extra,280,Brouwerij der Sint-Benedictusabdij de Achelse Kluis,26,Trappist Ale,26A,Trappist Single,9.5,,,Achel,,,Belgium,,http://www.achelsekluis.org/,104.69,914.77,593.64,855.51,126.16,805.19,356.51,832.24,279.62,55.45,947.22,699.78
4666,4708,The Abyss,441,Deschutes Brewery,20,American Porter and Stout,20B,American Stout,11,901 SW Simpson Avenue,,Bend,Oregon,97702,United States,1-541-385-8606,http://www.deschutesbrewery.com/,15.26,18.07,9.47,39.7,34.11,22.62,20.53,24.43,11.95,8.5,71.29,46.56
4667,4709,Green Lakes Organic Ale,441,Deschutes Brewery,19,Amber and Brown American Beer,19A,American Amber Ale,5.2,901 SW Simpson Avenue,,Bend,Oregon,97702,United States,1-541-385-8606,http://www.deschutesbrewery.com/,58.13,389.64,258.72,382.11,669.55,515.34,522.3,215.87,51.46,15.68,298.01,924.1
4668,4710,Bachelor Bitter,441,Deschutes Brewery,11,British Bitter,11A,Ordinary Bitter,5.4,901 SW Simpson Avenue,,Bend,Oregon,97702,United States,1-541-385-8606,http://www.deschutesbrewery.com/,70.7,43.82,27.91,110.43,51.5,24.03,47.84,60.68,116.58,145.81,49.26,110.59
4669,4711,Twilight Ale,441,Deschutes Brewery,18,Pale American Ale,18B,American Pale Ale,5,901 SW Simpson Avenue,,Bend,Oregon,97702,United States,1-541-385-8606,http://www.deschutesbrewery.com/,681.21,317.36,327.15,455.23,842.97,216.06,126.74,808.52,747.59,197.48,546.19,898.85
4670,4712,Brocken Top Bock,441,Deschutes Brewery,4,Pale Malty European Lager,04C,Helles Bock,6,901 SW Simpson Avenue,,Bend,Oregon,97702,United States,1-541-385-8606,http://www.deschutesbrewery.com/,1711.26,1456.44,138.97,1322.92,729.79,942.22,239.38,55.11,750.16,691.88,616.39,295.85
4671,4713,Brugse Zot,430,De Halve Maan,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,6,Walplein 26,,Brugge,West-Vlaanderen,BE-8000,Belgium,+32-50-33.26.97,http://www.halvemaan.be/,19.62,19.97,30.5,18.63,54.67,48.04,1.95,32.86,3.44,37.31,35.8,36.43
4672,4714,Brugse Zot Double,430,De Halve Maan,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,7,Walplein 26,,Brugge,West-Vlaanderen,BE-8000,Belgium,+32-50-33.26.97,http://www.halvemaan.be/,41.73,54.34,30.53,39.96,25.85,25.2,5.58,62.09,35.78,42.75,3.73,47.82
4673,4715,Tongerlo Dubbel Bruin,1273,Tongerlo,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,6,,,Westerlo,Antwerp,,Belgium,,http://www.tongerlo.be,1533.29,101.47,582.64,736.24,66.22,945.11,994.32,428.51,714.07,884.16,875.81,1286.48
4674,4716,Tongerlo Dubbel  Blond,1273,Tongerlo,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,6,,,Westerlo,Antwerp,,Belgium,,http://www.tongerlo.be,123.37,540.6,112.25,541.35,183.75,445.79,62.35,693.09,398.01,125.45,425.38,354.38
4675,4717,Tongerlo Tripple,1273,Tongerlo,26,Trappist Ale,26C,Belgian Tripel,8,,,Westerlo,Antwerp,,Belgium,,http://www.tongerlo.be,75.4,33.35,151.44,232.56,149.87,15.92,134.57,86.66,149.03,146.94,43.85,193.47
4676,4718,Tongerlo Christmas,1273,Tongerlo,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,6.5,,,Westerlo,Antwerp,,Belgium,,http://www.tongerlo.be,757.43,285.62,397.29,672.46,566.64,896.74,460.07,231.94,562.18,352.17,204.45,421
4677,4719,Black Albert,433,De Struise Brouwers,20,American Porter and Stout,20B,American Stout,13,Woesten,,Woesten,West-Vlaanderen,,Belgium,,http://www.struisebrouwers.be/,589.29,1683.72,814.01,706.56,235.27,7.87,615.43,541.57,507.25,887.8,430.13,1544.37
4678,4720,MonkeyBoy Ale,353,Cat's Paw Home Brew,1,Standard American Beer,01A,American Light Lager,8.2,,,,,,United States,,,255.93,388.59,63.45,1246.62,341.03,817.16,1431.68,1063.52,1477.41,105.58,1573.6,205.53
4679,4721,Landshark Lager,826,Margaritaville Brewing Company,1,Standard American Beer,01A,American Light Lager,4.7,,,Jacksonville,Florida,32209,United States,(877) 742-7501,http://www.landsharklager.com/,906.11,634.15,35.04,844.08,1235.57,209,276.05,849.58,703.27,481.48,504.87,16.47
4680,4722,Middle Ages Apricot Ale,857,Middle Ages Brewing,29,Fruit Beer,29A,Fruit Beer,4.5,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,24.9,322.24,37.52,68.77,282.32,97.55,135.75,219.96,197.91,161.4,354.71,242.99
4681,4723,Black Heart Stout,857,Middle Ages Brewing,22,Strong American Ale,22B,American-Style Stout,6.6,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,558.79,272.99,991.47,1000.64,720.77,284.83,1085.77,1056.13,725.64,545.92,462.3,1062.49
4682,4724,Druid Fluid,857,Middle Ages Brewing,22,Strong American Ale,22C,American Barleywine,9.5,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,774.86,558.94,1196.36,370.96,108.39,560.81,805.42,762.96,1292.08,1234.37,302.44,1034.78
4683,4725,Highlander 80/-,857,Middle Ages Brewing,14,Scottish Ale,14C,Scottish Export,5,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,131.14,87.95,63.64,16.73,268.85,255.66,238.04,188.21,156.43,91.33,218.74,281.22
4684,4726,Kilt Tilter,857,Middle Ages Brewing,14,Scottish Ale,14C,Scottish Export,9,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,1143.34,650.45,597.08,417.68,246.45,861.65,401.94,803.8,1302.73,585.94,68.47,412.47
4685,4727,Old Marcus Ale,857,Middle Ages Brewing,11,British Bitter,11C,Strong Bitter,6.6,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,223.41,161.17,485.87,118.02,310.34,312.82,180.13,154.95,46.55,378.93,66.08,472.66
4686,4728,Middle Ages Raspberry Ale,857,Middle Ages Brewing,29,Fruit Beer,29A,Fruit Beer,4.6,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,165.17,311.32,1136.56,497.51,1173.64,1153.46,585.41,119.73,554.78,262.92,925.94,1268.1
4687,4729,Swallow Wit,857,Middle Ages Brewing,24,Belgian Ale,24A,Witbier,4.8,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,981.47,290.06,1196.31,967.88,44.5,726.48,1080.1,724.18,1522.08,916.09,628.36,1054.08
4688,4730,Syracuse Pale Ale,857,Middle Ages Brewing,18,Pale American Ale,18B,American Pale Ale,5,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,7.67,12.16,38.06,27.22,28.88,27.29,36.27,5.89,38.45,10.92,34.09,38.16
4689,4731,Tenth Anniversery Ale,857,Middle Ages Brewing,22,Strong American Ale,22A,Double IPA,10,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,148.19,1580.19,1196.48,257.51,1317.84,963.67,685.59,140.71,953.65,241.65,949.9,681.53
4690,4732,The Duke of Winship,857,Middle Ages Brewing,14,Scottish Ale,14C,Scottish Export,6.5,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,548.86,69.07,575.71,526.01,500.56,62.07,768.48,114.7,889.36,622.39,751.68,896.81
4691,4733,Wailing Wench,857,Middle Ages Brewing,22,,22B,Unclassified,8,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,621.51,1216.27,364.58,96.73,601.53,1666.13,425.47,1414.89,896.96,1302.06,1011.41,271.68
4692,4734,Winter Wheat,857,Middle Ages Brewing,1,Standard American Beer,01A,American Light Lager,6.3,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,698.51,524.61,275.24,537.7,652.11,397.09,138.67,192.4,468.5,330.85,73.88,434.75
4693,4735,Wizard's Winter Ale,857,Middle Ages Brewing,30,Spiced Beer,30C,Winter Seasonal Beer,6.8,120 Wilkinson Street,,Syracuse,New York,13204,United States,1-888-289-4250,http://www.middleagesbrewing.com/,147.75,959.1,207.54,1419.03,603.73,826.64,232.76,1407.4,599.46,847.16,177.01,1181.56
4694,4736,East Coast lager,415,Cricket Hill,1,Standard American Beer,01B,American Lager,0,24 Kulick Road,,Fairfield,New Jersey,7004,United States,973-276-9415,http://www.crickethillbrewery.com,53.59,57.76,61.65,66.76,27.34,43.4,79.48,78,21.37,28.02,41.05,75.48
4695,4737,Circket Hill American Ale,415,Cricket Hill,19,Amber and Brown American Beer,19A,American Amber Ale,0,24 Kulick Road,,Fairfield,New Jersey,7004,United States,973-276-9415,http://www.crickethillbrewery.com,114.26,93.15,92.83,353.37,260.57,432.27,478.63,415.76,436.4,93.44,267.09,368.54
4696,4738,Cricket Hill Hopnotic,415,Cricket Hill,21,IPA,21A,American IPA,0,24 Kulick Road,,Fairfield,New Jersey,7004,United States,973-276-9415,http://www.crickethillbrewery.com,5.85,172.72,31.25,1.83,10.9,53.28,186.43,6.6,99.08,7.18,53.48,52.25
4697,4739,Spring Fling,144,Blue Point Brewing,18,Pale American Ale,18B,American Pale Ale,6,161 River Avenue,,Patchogue,New York,11772,United States,1-631-475-6944,http://www.bluepointbrewing.com/,615,1704.81,305.84,861.45,1510.53,489.14,1221.09,1145.54,487.05,17.32,265.79,1285.58
4698,4740,Brown Shugga,765,Lagunitas Brewing Company,22,,22B,Unclassified,9.9,1280 North McDowell Boulevard,,Petaluma,California,94954,United States,1-707-769-4495,http://www.lagunitas.com/,770.27,674.7,602.02,774.99,242.85,845.88,602.1,808.03,866.86,652.11,564.87,895.47
4699,4741,Gordon,956,Oskar Blues Grill and Brew,22,Strong American Ale,22A,Double IPA,8.7,303 Main Street,,Lyons,Colorado,80540,United States,1-303-823-6685,http://www.oskarblues.com/,771.92,196.43,157.6,1266,679.19,909.9,40.71,663.52,603.77,1252.08,919.85,1200.6
4700,4742,Dale's Pale Ale,956,Oskar Blues Grill and Brew,18,Pale American Ale,18B,American Pale Ale,6.5,303 Main Street,,Lyons,Colorado,80540,United States,1-303-823-6685,http://www.oskarblues.com/,1557.88,722.49,83.18,1130.85,1244.62,1295.46,65.07,132.12,1491.82,348.15,189.97,1267.76
4701,4743,Old Chub,956,Oskar Blues Grill and Brew,14,Scottish Ale,14C,Scottish Export,8,303 Main Street,,Lyons,Colorado,80540,United States,1-303-823-6685,http://www.oskarblues.com/,51.17,142.54,101.49,47.72,71.33,33.26,120.93,127.81,67.49,16.35,15.61,68.9
4702,4744,Ten Fidy,956,Oskar Blues Grill and Brew,20,American Porter and Stout,20B,American Stout,10,303 Main Street,,Lyons,Colorado,80540,United States,1-303-823-6685,http://www.oskarblues.com/,0.45,751.21,486.01,326.43,180.97,30.09,540.9,452.7,32.03,624.86,35.43,456.45
4703,4745,One Nut Brown Ale,956,Oskar Blues Grill and Brew,19,Amber and Brown American Beer,19C,American Brown Ale,5,303 Main Street,,Lyons,Colorado,80540,United States,1-303-823-6685,http://www.oskarblues.com/,129.42,133.1,0.81,43.29,87.6,35.39,34.68,45.64,58.65,10.44,61.37,81.28
4704,4746,Remarkable Vanilla Porter,236,Breckenridge Brewery,13,Brown British Beer,13C,English Porter,0,471 Kalamath Street,,Denver,Colorado,80204,United States,303-623-2739,http://www.breckbrew.com/,92.68,158.14,142.59,311.34,121.94,61.69,323.96,34.16,311.89,248.35,84.02,250.82
4705,4747,White Ale,848,Mendocino Brewing - Saratoga Springs,24,Belgian Ale,24A,Witbier,4.8,,,Saratoga Springs,New York,,United States,,http://www.mendobrew.com/,94.77,167.08,236.7,178.04,237.55,39.66,165.6,264.31,330.87,281.45,61.24,273.01
4706,4748,Samichlaus Bier 2006,1115,Schloss Eggenberg,22,,22B,Unclassified,14,Eggenberg 1,,Vorchdorf,,,Austria,43-0-76-14/63-45-0,,1820.76,4495.15,6645.24,7117.4,2929.96,5970.17,1023.96,2867.82,1206.12,229.02,1612.64,167.16
4707,4749,Big Porch Ale,100,Bell's Brewery Inc.,19,Amber and Brown American Beer,19A,American Amber Ale,5.8,8938 Krum Ave.,,Galesburg,Michigan,49053,United States,269.382.2338,http://www.bellsbeer.com/,358.81,907.51,628.74,45.69,616.25,578.3,45.74,109.22,379.39,383.21,437.67,275.44
4708,4750,Palm Speciale,967,Palm Breweries,19,Amber and Brown American Beer,19A,American Amber Ale,5.2,Steenhuffeldorp 3,,Steenhuffel,Brabant,1840,Belgium,+32 (0)52 31 74 11,http://www.palmbreweries.com/,332.85,175.49,54.69,292.74,277.64,73.12,229.03,330.65,17.78,123.81,244.28,248.11
4709,4751,Pilsener Lager,960,Otto's Pub and Brewery,5,Pale Bitter European beer,05D,German Pils,5.6,2105 N. Atherton St.,,State College,Pennsylvania,16803,United States,814-867-6886,http://www.ottospubandbrewery.com/index.php,443.79,389.03,351.95,34.93,326.64,170.48,446.92,270.42,41.08,83.66,153.65,15.95
4710,4752,Arthur's Mild Ale,960,Otto's Pub and Brewery,13,Brown British Beer,13A,Mild,3.2,2105 N. Atherton St.,,State College,Pennsylvania,16803,United States,814-867-6886,http://www.ottospubandbrewery.com/index.php,111.56,31.76,84.35,46.07,110.9,159.71,49.92,82.33,123.32,70.19,54.51,101.27
4711,4753,KClinger's Brown Ale,960,Otto's Pub and Brewery,19,Amber and Brown American Beer,19C,American Brown Ale,0,2105 N. Atherton St.,,State College,Pennsylvania,16803,United States,814-867-6886,http://www.ottospubandbrewery.com/index.php,41.52,44,144.4,89.61,212.21,266.48,148.3,159,206.95,158.33,206,24.86
4712,4754,Old Fugget,960,Otto's Pub and Brewery,22,Strong American Ale,22C,American Barleywine,11.8,2105 N. Atherton St.,,State College,Pennsylvania,16803,United States,814-867-6886,http://www.ottospubandbrewery.com/index.php,92.23,206.53,128.1,29.69,168.13,140.36,201.37,145.34,67.18,92.86,198.67,25.81
4713,4755,Otto's Hefeweizen,960,Otto's Pub and Brewery,10,German Wheat Beer,10A,Weissbier,7.1,2105 N. Atherton St.,,State College,Pennsylvania,16803,United States,814-867-6886,http://www.ottospubandbrewery.com/index.php,551.44,923.02,993.07,1148.1,681.84,352.58,921.98,72.31,1320.2,1285.31,274.61,1361.63
4714,4756,Otto's Weizenbock,960,Otto's Pub and Brewery,10,German Wheat Beer,10C,Weizenbock,7.2,2105 N. Atherton St.,,State College,Pennsylvania,16803,United States,814-867-6886,http://www.ottospubandbrewery.com/index.php,941.94,133.53,154.03,754.97,903.51,148.71,1109.65,403.27,504.85,860.65,760.57,1038.44
4715,4757,Dixie Crystal,882,Moon River Brewing Company,26,Trappist Ale,26C,Belgian Tripel,10,21 W. Bay St.,,Savannah,Georgia,31401,United States,912.447.0943,http://www.moonriverbrewing.com/,188.17,4.16,468.76,1071.47,1534.61,398.76,1343.25,280.98,1406.87,861.7,1539.73,733.65
4716,4758,Orange Blossom Pilsner,954,Orlando Brewing,29,Fruit Beer,29A,Fruit Beer,6.5,1301 Atlanta Avenue,,Orlando,Florida,32806,United States,(407) 872-1117,http://www.orlandobrewing.com,557.34,101.86,527.58,553.04,138.57,623.75,608.26,413.89,411.5,41.15,324.32,166.35
4717,4759,Road Trip Hard Cider,882,Moon River Brewing Company,29,Fruit Beer,29A,Fruit Beer,6.4,21 W. Bay St.,,Savannah,Georgia,31401,United States,912.447.0943,http://www.moonriverbrewing.com/,22.78,284.68,417.55,72.46,356.65,638.63,537.16,43.94,113.49,123.95,13.12,203.71
4718,4760,Wild Wacky Wit,882,Moon River Brewing Company,24,Belgian Ale,24A,Witbier,4.8,21 W. Bay St.,,Savannah,Georgia,31401,United States,912.447.0943,http://www.moonriverbrewing.com/,522.36,681.13,197.2,566.93,1396.67,540.33,4.98,771.61,608.91,1271.64,805.71,742.9
4719,4761,Savannah Fest,882,Moon River Brewing Company,9,Strong European Beer,09A,Maibock,4.9,21 W. Bay St.,,Savannah,Georgia,31401,United States,912.447.0943,http://www.moonriverbrewing.com/,132.12,356.05,398.18,271.03,410.73,355.57,28.17,29.29,363.39,370.91,207.12,392.06
4720,4762,Swamp Fox IPA,882,Moon River Brewing Company,21,IPA,21A,American IPA,7,21 W. Bay St.,,Savannah,Georgia,31401,United States,912.447.0943,http://www.moonriverbrewing.com/,135.35,492.25,113.43,415.16,153.9,104.42,395.37,276.02,166.74,215.91,529.36,43.71
4721,4763,The Captains Porter,882,Moon River Brewing Company,13,Brown British Beer,13C,English Porter,6,21 W. Bay St.,,Savannah,Georgia,31401,United States,912.447.0943,http://www.moonriverbrewing.com/,296.16,259.27,301.22,76.13,86.92,157.83,288.81,286.84,29.44,247.75,53.8,277.99
4722,4764,Dock Street Amber,456,Dock Street Beer,19,Amber and Brown American Beer,19A,American Amber Ale,6,701 S. 50th Street,,West Philly,Pennsylvania,19143,United States,(215)-726-2337,http://www.dockstreetbeer.com,180.98,82.24,142.59,82.08,17.2,110.26,40.08,100.81,32.24,181.07,242.23,105.72
4723,4809,Nut Brown Ale,853,Michigan Brewing,19,Amber and Brown American Beer,19C,American Brown Ale,5,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,88.26,440.17,127.37,99.05,60.79,344.63,187.12,264.72,322.84,129.55,189.19,351.88
4724,4810,Sunset Amber Lager,853,Michigan Brewing,1,Standard American Beer,01B,American Lager,5,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,446.3,480.72,334.73,493.98,204.7,230.55,464.49,439,248.38,96.83,165.42,4.84
4725,4811,Peninsula Porter,853,Michigan Brewing,13,Brown British Beer,13C,English Porter,5,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,403.06,444.88,436.21,683.38,981.57,502.76,1268.49,165.57,1246.3,12.24,97.5,605.57
4726,4812,Wheatland Wheat,853,Michigan Brewing,18,Pale American Ale,18B,American Pale Ale,5,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,7.96,90.34,86.54,75.3,66.38,4.02,32.57,39.68,43.56,85.85,100.17,3.29
4727,4813,Celis Raspberry,853,Michigan Brewing,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,3.9,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,268.09,133.3,65.64,22.71,56.25,274.01,321.3,8.49,278.9,192.51,307.73,209.74
4728,4814,Celis Pale Bock,853,Michigan Brewing,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,3.9,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,368.45,1255.46,345.24,939.88,715.1,853.4,912.82,567.33,254.86,572.75,259,1175.08
4729,4815,Celis Grand Cru,853,Michigan Brewing,31,Alternative Fermentables Beer,31A,Alternative Grain Beer,7.6,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,63.06,198.11,77.81,88.49,119.78,76.4,157.97,148.71,172.88,71.91,168.58,148.97
4730,4816,Big Mac,853,Michigan Brewing,1,Standard American Beer,01B,American Lager,5,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,227.79,50.11,503.21,487.04,285.94,365.81,265.11,464.69,199.1,334.33,189.5,108.53
4731,4817,Bavarian Dark,853,Michigan Brewing,19,Amber and Brown American Beer,19C,American Brown Ale,4,1093 Highview Drive,,Webberville,Michigan,48892,United States,1-517-521-3600,http://www.michiganbrewing.com/,1110.21,269.72,640.81,691.24,2.73,1556.08,431.55,998.35,159.91,1100.73,1400.81,422.49
